0	0
30	1
30	2
30	3
30	4
31	5
31	6
31	7
32	8
32	9
32	10
32	11
32	12
33	13
33	14
33	15
33	16
33	17
33	18
33	19
34	20
34	21
34	22
35	23
36	24
37	25
38	26
196	27
196	28
197	29
249	30
250	31
251	32
255	33
255	34
256	35
302	36
303	37
308	38
329	39
332	40
335	41
390	42
392	43
393	44
545	45
545	46
547	47
556	48
563	49
567	50
569	51
674	52
677	53
677	54
749	55
750	56
759	57
834	58
835	59
837	60
862	61
863	62
864	63
985	64
986	65
987	66
987	67
988	68
1082	69
1089	70
1091	71
1099	72
1099	73
1101	74
1267	75
1267	76
1268	77
1269	78
1345	79
1353	80
1353	81
1367	82
1368	83
1369	84
1380	85
1380	86
1381	87
1455	88
1455	89
1458	90
1589	91
1596	92
1596	93
1761	94
1763	95
1764	96
1768	97
1887	98
1888	99
1890	100
1977	101
1979	102
1988	103
1989	104
1989	105
2085	106
2086	107
2090	108
2094	109
2094	110
2095	111
2194	112
2195	113
2196	114
2260	115
2262	116
2264	117
2341	118
2344	119
2344	120
2431	121
2432	122
2433	123
2502	124
2503	125
2504	126
2549	127
2553	128
2555	129
2645	130
2645	131
2645	132
2792	133
2793	134
2794	135
2991	136
2991	137
2991	138
2992	139
3044	140
3045	141
3045	142
3046	143
3048	144
3090	145
3092	146
3093	147
3180	148
3181	149
3181	150
3188	151
3195	152
3203	153
3469	154
3470	155
3471	156
3516	157
3517	158
3520	159
3609	160
3612	161
3615	162
3619	163
3619	164
3621	165
3624	166
3924	167
3924	168
3926	169
4112	170
4112	171
4113	172
4113	173
4114	174
4157	175
4158	176
4159	177
4256	178
4262	179
4264	180
4353	181
4357	182
4361	183
4364	184
4543	185
4546	186
4549	187
4550	188
4554	189
4556	190
4587	191
4653	192
4654	193
4658	194
4670	195
4671	196
4674	197
4905	198
4905	199
4905	200
4906	201
4964	202
4965	203
4965	204
5173	205
5177	206
5178	207
5232	208
5233	209
5235	210
5289	211
5290	212
5290	213
5290	214
5290	215
5437	216
5440	217
5448	218
5448	219
5455	220
5458	221
5668	222
5673	223
5679	224
5681	225
5682	226
5695	227
5950	228
5956	229
5959	230
6048	231
6052	232
6054	233
6055	234
6056	235
6058	236
6108	237
6108	238
6109	239
6155	240
6161	241
6163	242
6475	243
6476	244
6476	245
6705	246
6705	247
6705	248
6706	249
6750	250
6751	251
6751	252
6751	253
6751	254
7020	255
7021	256
7022	257
7037	258
7038	259
7039	260
7057	261
7139	262
7140	263
7143	264
7182	265
7183	266
7185	267
7205	268
7206	269
7207	270
7510	271
7521	272
7528	273
7596	274
7597	275
7599	276
7659	277
7660	278
7662	279
7908	280
7909	281
7909	282
7911	283
7911	284
7941	285
7941	286
7942	287
8159	288
8159	289
8159	290
8188	291
8193	292
8195	293
8196	294
8240	295
8242	296
8242	297
8446	298
8448	299
8450	300
8458	301
8461	302
8462	303
8472	304
8473	305
8478	306
8727	307
8727	308
8727	309
8780	310
8780	311
8781	312
8815	313
8815	314
8815	315
8861	316
8862	317
8863	318
9084	319
9085	320
9085	321
9173	322
9184	323
9194	324
9361	325
9363	326
9365	327
9365	328
9373	329
9498	330
9504	331
9510	332
9589	333
9589	334
9589	335
9669	336
9670	337
9670	338
9777	339
9777	340
9778	341
9856	342
9857	343
9861	344
9989	345
9991	346
9991	347
10331	348
10336	349
10336	350
10336	351
10336	352
10571	353
10574	354
10574	355
10575	356
10576	357
10577	358
10596	359
10598	360
10662	361
10669	362
10677	363
10809	364
10838	365
10848	366
10951	367
10968	368
10988	369
11182	370
11190	371
11191	372
11247	373
11249	374
11251	375
11377	376
11383	377
11386	378
11646	379
11646	380
11647	381
11649	382
11652	383
11652	384
11652	385
11735	386
11739	387
11743	388
11745	389
11798	390
11802	391
11806	392
12113	393
12115	394
12116	395
12285	396
12285	397
12286	398
12293	399
12294	400
12296	401
12333	402
12334	403
12414	404
12418	405
12421	406
12540	407
12547	408
12553	409
12580	410
12588	411
12590	412
13112	413
13114	414
13117	415
13184	416
13190	417
13192	418
13326	419
13328	420
13330	421
13466	422
13471	423
13473	424
13474	425
13475	426
13679	427
13681	428
13684	429
13869	430
13870	431
13871	432
14197	433
14201	434
14213	435
14378	436
14385	437
14399	438
14410	439
14414	440
14905	441
14917	442
14921	443
15180	444
15185	445
15190	446
15679	447
15679	448
15680	449
16332	450
16352	451
16352	452
16444	453
16452	454
16460	455
16461	456
16469	457
17324	458
17326	459
17327	460
17330	461
17334	462
17402	463
17449	464
17488	465
17629	466
17630	467
17631	468
17868	469
17873	470
17880	471
17964	472
17966	473
17970	474
18572	475
18578	476
18580	477
19416	478
19420	479
19420	480
19422	481
19423	482
19704	483
19705	484
19705	485
19907	486
19909	487
19911	488
19934	489
19936	490
20176	491
20179	492
20194	493
20500	494
20501	495
20501	496
20503	497
20506	498
20529	499
20531	500
20533	501
20838	502
20848	503
20867	504
21694	505
21798	506
21808	507
21946	508
21952	509
21972	510
22031	511
22035	512
22038	513
22044	514
22137	515
22157	516
22161	517
22630	518
22630	519
22631	520
22847	521
22873	522
22877	523
22880	524
22893	525
22910	526
22913	527
22975	528
22980	529
22985	530
22992	531
22993	532
23756	533
23780	534
23781	535
23782	536
23783	537
23784	538
23787	539
23789	540
23792	541
23795	542
24329	543
24337	544
24338	545
24565	546
24568	547
24570	548
24618	549
24626	550
24628	551
25292	552
25297	553
25300	554
25302	555
25377	556
25378	557
25380	558
25746	559
25747	560
25748	561
25749	562
25749	563
25917	564
25931	565
25935	566
25939	567
26078	568
26079	569
26081	570
26531	571
26532	572
26533	573
26608	574
26610	575
26611	576
26760	577
26786	578
26804	579
26840	580
26848	581
26850	582
26851	583
26898	584
26898	585
26898	586
27201	587
27209	588
27213	589
27761	590
27762	591
27763	592
27764	593
28045	594
28056	595
28057	596
28058	597
28060	598
28107	599
28111	600
28114	601
28117	602
28367	603
28368	604
28370	605
28377	606
28378	607
28380	608
28380	609
28497	610
28506	611
28508	612
28510	613
28796	614
28807	615
28812	616
28821	617
28825	618
28830	619
28943	620
28946	621
28948	622
29231	623
29237	624
29241	625
29243	626
29437	627
29439	628
29440	629
29441	630
29869	631
29878	632
29879	633
29884	634
29888	635
29892	636
29896	637
29901	638
29904	639
30056	640
30057	641
30059	642
30261	643
30264	644
30267	645
30270	646
30307	647
30329	648
30336	649
30538	650
30547	651
30557	652
30585	653
30591	654
30596	655
30630	656
30632	657
30633	658
30791	659
30793	660
30797	661
31026	662
31033	663
31040	664
31357	665
31358	666
31359	667
31360	668
31398	669
31406	670
31407	671
31407	672
31493	673
31495	674
31497	675
31498	676
31499	677
31499	678
31500	679
31500	680
31779	681
31780	682
31782	683
32144	684
32146	685
32147	686
32275	687
32309	688
32325	689
32326	690
32331	691
32332	692
32337	693
32362	694
32362	695
32365	696
32376	697
32380	698
32382	699
33025	700
33030	701
33052	702
33158	703
33208	704
33211	705
33224	706
33226	707
33228	708
33236	709
33256	710
33259	711
33261	712
33454	713
33466	714
33467	715
33473	716
33478	717
34025	718
34029	719
34030	720
34409	721
34409	722
34409	723
34410	724
34650	725
34650	726
34652	727
34716	728
34726	729
34727	730
35601	731
35611	732
35613	733
35619	734
35632	735
36081	736
36085	737
36085	738
36401	739
36404	740
36406	741
36406	742
36444	743
36448	744
36449	745
36450	746
36577	747
36578	748
36581	749
36581	750
36581	751
36652	752
36652	753
36657	754
37343	755
37344	756
37344	757
37488	758
37490	759
37490	760
37540	761
37543	762
37545	763
37690	764
37697	765
37702	766
37870	767
37876	768
37878	769
38124	770
38125	771
38130	772
