0	0
254	1
267	2
284	3
301	4
350	5
373	6
426	7
454	8
464	9
611	10
627	11
631	12
673	13
674	14
689	15
722	16
770	17
802	18
863	19
870	20
886	21
940	22
940	23
988	24
999	25
1029	26
1035	27
1068	28
1173	29
1215	30
1225	31
1251	32
1257	33
1269	34
1320	35
1324	36
1517	37
1517	38
1517	39
1517	40
1544	41
1550	42
1633	43
1633	44
1688	45
1713	46
1721	47
1764	48
1854	49
1867	50
1891	51
1963	52
1997	53
2018	54
2036	55
2139	56
2184	57
2213	58
2250	59
2254	60
2281	61
2342	62
2346	63
2347	64
2356	65
2356	66
2427	67
2496	68
2514	69
2522	70
2632	71
2720	72
2721	73
2722	74
2754	75
2755	76
2757	77
2805	78
2808	79
2843	80
2930	81
3001	82
3008	83
3027	84
3076	85
3078	86
3086	87
3093	88
3195	89
3294	90
3294	91
3295	92
3304	93
3329	94
3444	95
3529	96
3554	97
3560	98
3561	99
3562	100
3565	101
3570	102
3588	103
3653	104
3672	105
3697	106
3715	107
3733	108
3767	109
3805	110
3861	111
3863	112
3931	113
3932	114
3990	115
4000	116
4089	117
4142	118
4176	119
4185	120
4189	121
4236	122
4401	123
4465	124
4466	125
4466	126
4470	127
4470	128
4548	129
4573	130
4584	131
4604	132
4682	133
4806	134
4827	135
4833	136
4896	137
4937	138
4964	139
5139	140
5147	141
5234	142
5240	143
5257	144
5268	145
5278	146
5279	147
5281	148
5282	149
5386	150
5449	151
5453	152
5501	153
5510	154
5519	155
5521	156
5523	157
5616	158
5617	159
5676	160
5798	161
5826	162
5865	163
5900	164
5955	165
5968	166
5973	167
5978	168
6124	169
6125	170
6275	171
6277	172
6312	173
6320	174
6404	175
6781	176
6808	177
6833	178
6853	179
6862	180
6865	181
6871	182
6886	183
6924	184
6940	185
6945	186
6950	187
6974	188
7012	189
7024	190
7057	191
7069	192
7094	193
7122	194
7124	195
7139	196
7179	197
7183	198
7202	199
7208	200
7245	201
7354	202
7380	203
7423	204
7467	205
7470	206
7521	207
7537	208
7538	209
7616	210
7644	211
7677	212
7712	213
7752	214
7774	215
7784	216
7822	217
7870	218
7933	219
7971	220
7986	221
8010	222
8100	223
8218	224
8255	225
8275	226
8295	227
8299	228
8321	229
8350	230
8356	231
8484	232
8506	233
8515	234
8525	235
8536	236
8569	237
8605	238
8704	239
8732	240
8767	241
8769	242
8900	243
8938	244
8952	245
8957	246
8977	247
9065	248
9103	249
9109	250
9264	251
9382	252
9398	253
9466	254
9472	255
9529	256
9644	257
9723	258
9725	259
9728	260
9731	261
9732	262
9793	263
9881	264
9948	265
10003	266
10059	267
10108	268
10156	269
10175	270
10182	271
10267	272
10268	273
10317	274
10535	275
10546	276
10546	277
10767	278
10806	279
10840	280
10840	281
10840	282
10903	283
11017	284
11128	285
11188	286
11299	287
11316	288
11384	289
11621	290
11627	291
11631	292
11638	293
11679	294
11681	295
11696	296
11772	297
11853	298
11858	299
11860	300
11984	301
11985	302
11985	303
11999	304
11999	305
12030	306
12122	307
12157	308
12336	309
12338	310
12354	311
12391	312
12429	313
12471	314
12528	315
12536	316
12697	317
12866	318
12893	319
13313	320
13351	321
13980	322
14224	323
14362	324
14410	325
14495	326
14501	327
14513	328
14531	329
14614	330
14619	331
14627	332
14723	333
14809	334
14835	335
14859	336
14965	337
15007	338
15030	339
15170	340
15182	341
15359	342
15429	343
15436	344
15605	345
15697	346
16083	347
16098	348
16103	349
16111	350
16298	351
16469	352
16487	353
16521	354
16533	355
16621	356
16725	357
17032	358
17071	359
17074	360
17150	361
17518	362
17587	363
17707	364
17770	365
17913	366
17963	367
17966	368
17985	369
18018	370
18195	371
18225	372
18385	373
18503	374
18610	375
18785	376
18963	377
19031	378
19083	379
19107	380
19339	381
19540	382
19726	383
19828	384
20170	385
20173	386
20173	387
20174	388
20419	389
20731	390
20748	391
20956	392
21005	393
21034	394
21053	395
21091	396
21216	397
21467	398
21468	399
21643	400
21665	401
21673	402
21681	403
21747	404
21771	405
21851	406
21883	407
21997	408
22032	409
22175	410
22223	411
22294	412
22425	413
22454	414
22491	415
22619	416
22660	417
22713	418
22814	419
22836	420
22846	421
22983	422
23021	423
23203	424
23308	425
23358	426
23436	427
23713	428
23758	429
23970	430
23971	431
23972	432
23975	433
24233	434
24395	435
24494	436
24715	437
24906	438
24929	439
24930	440
24932	441
24932	442
24933	443
24934	444
25100	445
25107	446
25115	447
25126	448
25231	449
25291	450
25382	451
25419	452
25437	453
25530	454
25567	455
25568	456
25571	457
25676	458
25862	459
25883	460
25901	461
25953	462
25961	463
25984	464
26062	465
26066	466
26104	467
26126	468
26149	469
26358	470
26522	471
26530	472
26537	473
26666	474
26666	475
26824	476
26902	477
26958	478
26964	479
27026	480
27030	481
27069	482
27095	483
27098	484
27100	485
27141	486
27227	487
27336	488
27355	489
27357	490
27359	491
27469	492
27574	493
27633	494
27672	495
27771	496
27776	497
27998	498
28004	499
28013	500
28030	501
28165	502
28171	503
28361	504
28373	505
28381	506
28383	507
28439	508
28458	509
28508	510
28586	511
28659	512
28687	513
29084	514
29095	515
29152	516
29255	517
29321	518
29326	519
29452	520
29473	521
29526	522
29532	523
29649	524
29789	525
29801	526
29926	527
29932	528
30015	529
30066	530
30117	531
30169	532
30171	533
30498	534
30505	535
30513	536
30570	537
30672	538
30698	539
30709	540
30805	541
30807	542
30918	543
31035	544
31132	545
31135	546
31142	547
31236	548
31283	549
31397	550
31431	551
31499	552
31520	553
31603	554
31844	555
31851	556
31856	557
31972	558
32042	559
32170	560
32186	561
32311	562
32312	563
32455	564
32642	565
32648	566
32736	567
32921	568
32926	569
33027	570
33032	571
33069	572
33140	573
33142	574
33153	575
33170	576
33383	577
33397	578
33420	579
33428	580
33430	581
33447	582
33448	583
33592	584
33665	585
33673	586
33837	587
33891	588
34015	589
34018	590
34137	591
34144	592
34149	593
34249	594
34277	595
34377	596
34378	597
34480	598
34485	599
34486	600
34743	601
34786	602
34794	603
34795	604
34805	605
34928	606
34931	607
34933	608
34952	609
35047	610
35154	611
35243	612
35245	613
35367	614
35400	615
35446	616
35450	617
35452	618
35491	619
35514	620
35618	621
35662	622
35746	623
35807	624
35877	625
35985	626
36083	627
36089	628
36112	629
36229	630
36312	631
36314	632
36317	633
36394	634
36518	635
36592	636
36967	637
36970	638
36973	639
37042	640
37045	641
37084	642
37135	643
37198	644
37211	645
37305	646
37350	647
37407	648
37407	649
37409	650
37783	651
37798	652
37885	653
37903	654
37967	655
38184	656
38442	657
38458	658
38631	659
38914	660
38922	661
39092	662
39099	663
39101	664
39103	665
39111	666
39117	667
39265	668
39294	669
39297	670
39370	671
39389	672
39516	673
39645	674
39760	675
40007	676
40622	677
40656	678
40659	679
40701	680
40703	681
40703	682
40949	683
41088	684
41095	685
41149	686
41160	687
41192	688
41259	689
41261	690
41367	691
41404	692
41510	693
41725	694
41796	695
41946	696
42073	697
42097	698
42163	699
42229	700
42288	701
42387	702
42450	703
42522	704
42540	705
42635	706
42643	707
42663	708
42884	709
43357	710
43390	711
43576	712
43594	713
43654	714
43657	715
43716	716
43910	717
43932	718
43993	719
44004	720
44159	721
44159	722
44219	723
44297	724
44384	725
44502	726
44576	727
44654	728
44714	729
44973	730
45055	731
45068	732
45197	733
45334	734
45587	735
45589	736
45628	737
45695	738
45831	739
46085	740
46096	741
46186	742
46400	743
46474	744
46600	745
46624	746
46901	747
46905	748
47063	749
47246	750
47283	751
47324	752
47370	753
47538	754
47968	755
47971	756
47987	757
47995	758
48010	759
48125	760
48254	761
48313	762
48377	763
48550	764
48550	765
48641	766
48649	767
48681	768
48789	769
48804	770
49024	771
49061	772
49200	773
49226	774
49242	775
49274	776
49318	777
49323	778
49403	779
49498	780
49556	781
49630	782
49901	783
50038	784
50040	785
50049	786
50052	787
50056	788
50063	789
